# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.5527833720704023,1.915707255524512,0.846504612649227,83.66182554921085,1.1055667441408041,2.0,0.0062323289511234505,90.0,0.3954516075905179,0.0
 0.5573732158555305,1.9162696145897902,0.8515689304953028,83.66364061031427,1.1147464317110605,2.0,0.00648156719779359,90.0,0.41468058072581193,0.0
 0.5619474376939004,1.9168345174803163,0.8566576925781069,83.66553745128257,1.1238948753878004,2.0,0.006726226514703515,90.0,0.4338644705855888,0.0
 0.5665061019156218,1.9174019160985531,0.8617705461823741,83.6675152937217,1.1330122038312431,2.0,0.006966578956788195,90.0,0.4530129233762249,0.0
 0.5710492695222917,1.9179717623469656,0.866907138592839,83.66957340736059,1.142098539044583,2.0,0.007202890539611773,90.0,0.4721354206176144,0.0
 0.5755769983352942,1.9185440081280174,0.872067117094236,83.67171110850818,1.151153996670588,2.0,0.007435407984792863,90.0,0.4912412632637469,0.0
 0.5800893431357813,1.9191186053441718,0.8772501289712997,83.67392775846825,1.1601786862715622,2.0,0.0076643933262742926,90.0,0.5103395968697486,0.0
 0.5845863557968811,1.919695505897893,0.8824558215087648,83.67622276209683,1.1691727115937618,2.0,0.007890071033178844,90.0,0.5294394307412474,0.0
 0.5890680854086298,1.9202746616916446,0.8876838419913657,83.6785955664712,1.178136170817259,2.0,0.008112663642048051,90.0,0.5485496353459605,0.0
 0.5935345783960934,1.9208560246278905,0.8929338377038372,83.68104565957076,1.1870691567921863,2.0,0.008332380028723307,90.0,0.5676789684680547,0.0
 0.5979858786311094,1.9214395466090943,0.8982054559309136,83.68357256909651,1.1959717572622186,2.0000000000000497,0.008549438779604561,90.0,0.5868360752661992,0.0
 0.6024220275380459,1.9220251795377201,0.9034983439573296,83.68617586131035,1.2048440550760917,2.00000000000005,0.008764034456906407,90.0,0.6060295078633595,0.0
 0.6068430641939487,1.9226128753162317,0.9088121490678199,83.68885513997917,1.2136861283878972,1.9999999999999498,0.008976356213572557,90.0,0.6252677298948067,0.0
 0.6112490254234213,1.923202585847093,0.9141465185471188,83.69161004535513,1.2224980508468424,2.0,0.009186588128542741,90.0,0.6445591310538104,0.0
 0.6156399458885571,1.9237942630327671,0.9195010996799611,83.69444025323467,1.231279891777114,2.0,0.009394904815064425,90.0,0.663912030443534,0.0
 0.6200158581742206,1.9243878587757186,0.9248755397510812,83.69734547404528,1.240031716348441,2.0,0.009601481551519372,90.0,0.6833346978570365,0.0
 0.6243767928689561,1.9249833249784112,0.9302694860452139,83.70032545203729,1.248753585737912,2.0,0.00980647612509649,90.0,0.7028353528128226,0.0
 0.6287227786417804,1.9255806135433082,0.9356825858470934,83.70337996448126,1.2574455572835608,2.000000000000051,0.010010065255062194,90.0,0.722422175354415,0.0
 0.6330538423151025,1.9261796763728738,0.9411144864414547,83.70650882092173,1.266107684630205,2.0,0.010212391714372725,90.0,0.7421033208435048,0.0
 0.6373700089339913,1.926780465369572,0.946564835113032,83.70971186250293,1.2747400178679826,2.0,0.010413605110754133,90.0,0.7618869258030693,0.0
 0.6416713018320047,1.927382932435866,0.9520332791465601,83.71298896132596,1.2833426036640094,2.0,0.010613856729256091,90.0,0.7817811108599588,0.0
 0.6459577426937732,1.92798702947422,0.9575194658267735,83.7163400198245,1.2919154853875465,2.000000000000052,0.01081328383682859,90.0,0.801794000004405,0.0
 0.6502293516145218,1.928592708387098,0.9630230424384066,83.71976497022754,1.300458703229044,2.000000000000052,0.011012037203409347,90.0,0.8219337214974483,0.0
 0.6544861471567024,1.9291999210769633,0.9685436562661943,83.72326377402918,1.3089722943134052,2.0,0.011210235929311698,90.0,0.8422084163958868,0.0
 0.6587281464038944,1.92980861944628,0.9740809545948711,83.72683642149751,1.3174562928077893,2.0,0.011408013392927366,90.0,0.8626262519532715,0.0
 0.6629553650121258,1.930418755397512,0.9796345847091712,83.73048293124172,1.325910730024252,2.0,0.01160550844254378,90.0,0.8831954257409315,0.0
 0.6671678172587548,1.9310302808331228,0.9852041938938296,83.73420334979708,1.3343356345175101,2.0,0.011802837922963681,90.0,0.9039241700000921,0.0
 0.6713655160890419,1.9316431476555764,0.9907894294335806,83.73799775122815,1.3427310321780843,2.0,0.012000131682859563,90.0,0.9248207719523915,0.0
 0.675548473160539,1.9322573077673366,0.996389938613159,83.74186623681608,1.3510969463210785,2.0,0.012197508713483806,90.0,0.945893567453169,0.0
 0.6797166988854079,1.9328727130708672,1.0020053687172994,83.74580893471692,1.3594333977708162,2.0,0.01239508140254573,90.0,0.9671509580925065,0.0
 0.6838702024707801,1.9334893154686321,1.0076353670307359,83.74982599968895,1.3677404049415605,1.9999999999999465,0.012592974331047549,90.0,0.9886014190603004,0.0
 0.6880089919572594,1.9341070668630949,1.0132795808382036,83.75391761284847,1.376017983914519,2.0,0.01279129622790348,90.0,1.0102534986365697,0.0
 0.6921330742556606,1.9347259191567194,1.0189376574244366,83.75808398141909,1.3842661485113215,2.0,0.012990164751668747,90.0,1.0321158387645923,0.0
 0.6962424551820801,1.9353458242519697,1.02460924407417,83.76232533856079,1.3924849103641603,2.0,0.01318969133319336,90.0,1.0541971731012105,0.0
 0.7003371394913769,1.9359667340513094,1.030293988072138,83.76664194318437,1.400674278982754,2.0,0.013389984550927322,90.0,1.0765063413236855,0.0
 0.7044171309091505,1.936588600457202,1.0359915367030752,83.77103407981816,1.4088342618183012,2.0,0.013591155794629444,90.0,1.0990522888222805,0.0
 0.708482432162286,1.937211375372112,1.0417015372517164,83.77550205846515,1.4169648643245722,2.0,0.013793313642729422,90.0,1.1218440929895328,0.0
 0.7125330450081394,1.9378350106985027,1.047423637002796,83.78004621455928,1.425066090016279,2.0,0.01399656152976962,90.0,1.1448909456924523,0.0
 0.7165689702624308,1.9384594583388377,1.0531574832410482,83.78466690884039,1.4331379405248619,2.0,0.014201016021107573,90.0,1.1682021831729024,0.0
 0.7205902078259084,1.9390846701955815,1.0589027232512085,83.78936452734112,1.441180415651817,2.0,0.01440677811989866,90.0,1.1917872889972887,0.0
 0.7245967567098386,1.9397105981711977,1.0646590043180104,83.79413948137373,1.4491935134196774,2.0,0.01461395185999265,90.0,1.21565589819342,0.0
 0.7285886150603871,1.9403371941681495,1.0704259737261892,83.79899220752233,1.4571772301207744,2.0,0.014822646409693482,90.0,1.2398178039661911,0.0
 0.732565780181935,1.9409644100889014,1.0762032787604792,83.80392316764933,1.46513156036387,1.9999999999999443,0.015032968552134162,90.0,1.2642829832612497,0.0
 0.7365282485593856,1.9415921978359167,1.081990566705615,83.80893284899065,1.4730564971187712,2.0,0.015245022921784741,90.0,1.2890615831376124,0.0
 0.7404760158795075,1.9422205093116598,1.0877874848463316,83.81402176418219,1.4809520317590148,1.9999999999999438,0.01545891674179657,90.0,1.3141639506042844,0.0
 0.7444090770513581,1.9428492964185942,1.0935936804673627,83.81919045138976,1.488818154102716,2.0,0.015674755179388176,90.0,1.339600628891099,0.0
 0.7483274262258321,1.9434785110591832,1.0994088008534435,83.8244394744081,1.496654852451664,2.0,0.015892648094983638,90.0,1.3653823694670166,0.0
 0.7522310568143724,1.9441081051358913,1.1052324932893083,83.8297694227906,1.5044621136287448,2.000000000000057,0.016112701109097283,90.0,1.3915201508543413,0.0
 0.7561199615068828,1.9447380305511823,1.1110644050596918,83.83518091203499,1.5122399230137655,2.0,0.016335024419609337,90.0,1.4180251806937256,0.0
 0.7599941322888779,1.9453682392075198,1.1169041834493285,83.84067458375816,1.5199882645777558,2.0,0.016559726262249035,90.0,1.444908905798712,0.0
 0.7638535604579056,1.9459986830073672,1.1227514757429533,83.84625110589089,1.5277071209158113,2.0,0.01678691313253698,90.0,1.4721830263697726,0.0
